student_id,course_id,n_contributions,total_words,avg_words_per_contribution,lexical_diversity,analytical_keyword_density,engagement_consistency,chat_count,attendance_ratio,speaking_seconds,semantic_similarity,has_transcript,has_chat,has_attendance,has_reference,speaking_time_available,programme,cohort,participation_score
STU0039,MMBA8-HBO,12.0,100.0,8.333333333333334,7.6,0.03,1.0,17.0,0.6,48.0,0.0,1,1,1,1,1,MMBA,MMBA8,22.0
STU0043,MMBA8-HBO,1.0,1.0,1.0,1.0,0.0,1.0,6.0,0.9,1.0,0.0,1,1,1,1,1,MMBA,MMBA8,22.0
STU0065,MMBA8-HBO,5.0,141.0,28.2,7.410936905385367,0.014184397163120567,1.0,2.0,0.8,48.0,0.16738157546906446,1,1,1,1,1,MMBA,MMBA8,22.0
STU0054,MMBA8-HBO,8.0,61.0,7.625,6.273807116711903,0.01639344262295082,0.0,18.0,0.9,22.0,0.0,1,1,1,1,1,MMBA,MMBA8,22.0
STU0066,MMBA8-HBO,16.0,200.0,12.5,8.697413408594533,0.03,0.2928932188134524,23.0,0.8,77.0,0.10316113559665108,1,1,1,1,1,MMBA,MMBA8,22.0
STU0072,MMBA8-HBO,22.0,281.0,12.772727272727273,9.485144781723108,0.017793594306049824,0.23506603752863153,61.0,1.0,120.0,0.016525416208182854,1,1,1,1,1,MMBA,MMBA8,19.0
STU0007,MMBA8-HBO,20.0,501.0,25.05,10.945792764414872,0.01996007984031936,0.770871215252208,50.0,0.9,206.0,0.0,1,1,1,1,1,MMBA,MMBA8,22.0
STU0015,MMBA8-HBO,18.0,442.0,24.555555555555557,10.654593469060666,0.013574660633484163,1.0,14.0,0.6,150.0,0.022850168016332193,1,1,1,1,1,MMBA,MMBA8,22.0
STU0067,MMBA8-HBO,2.0,7.0,3.5,2.6457513110645903,0.0,1.0,81.0,0.6,1.0,0.0,1,1,1,1,1,MMBA,MMBA8,22.0
STU0002,MMBA8-HBO,2.0,7.0,3.5,2.6457513110645903,0.0,1.0,5.0,0.6,4.0,0.0,1,1,1,1,1,MMBA,MMBA8,22.0
STU0029,MMBA8-HBO,10.0,166.0,16.6,8.227195572487128,0.012048192771084338,0.0,11.0,0.7,66.0,0.0,1,1,1,1,1,MMBA,MMBA8,22.0
STU0006,MMBA8-HBO,6.0,156.0,26.0,7.846279536449269,0.01282051282051282,0.5,7.0,0.9,47.0,0.012987875974930478,1,1,1,1,1,MMBA,MMBA8,22.0
STU0041,MMBA8-HBO,53.0,1417.0,26.735849056603772,13.70770585173586,0.02117148906139732,0.4253485586001863,9.0,1.0,507.0,0.019276751090804504,1,1,1,1,1,MMBA,MMBA8,22.0
STU0032,MMBA8-HBO,3141.0,34064.0,10.844953836357847,28.407435918316608,0.017819398778769376,0.5350969139821982,0.0,0.9,14221.0,0.149449239266591,1,0,1,1,1,MMBA,MMBA8,22.0
STU0025,MMBA8-HBO,29.0,830.0,28.620689655172413,12.079256340310845,0.010843373493975903,0.5706931173107334,3.0,0.8,286.0,0.04126405360713031,1,1,1,1,1,MMBA,MMBA8,22.0
STU0034,MMBA8-HBO,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0,1,1,0,1,MMBA,MMBA8,19.0
STU0027,MMBA8-HBO,2.0,9.0,4.5,3.0,0.0,1.0,0.0,0.8,3.0,0.0,1,0,1,1,1,MMBA,MMBA8,22.0
STU0049,MMBA8-HBO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,MMBA,MMBA8,22.0
STU0042,MMBA8-HBO,7.0,131.0,18.714285714285715,7.863336509949341,0.03816793893129771,0.7525641703473032,31.0,0.8,56.0,0.0,1,1,1,1,1,MMBA,MMBA8,19.0
STU0068,MMBA8-HBO,4.0,49.0,12.25,6.142857142857143,0.0,1.0,3.0,0.5,20.0,0.0,1,1,1,1,1,MMBA,MMBA8,19.0
STU0017,MMBA8-HBO,48.0,711.0,14.8125,13.01351672071101,0.02531645569620253,0.0,5.0,0.7,258.0,0.006707213785201867,1,1,1,1,1,MMBA,MMBA8,22.0
STU0003,MMBA8-HBO,8.0,43.0,5.375,5.184951391308559,0.046511627906976744,0.0,9.0,1.0,15.0,0.0,1,1,1,1,1,MMBA,MMBA8,19.0
STU0069,MMBA8-HBO,12.0,253.0,21.083333333333332,9.304680279236585,0.007905138339920948,0.0,51.0,1.0,83.0,0.0,1,1,1,1,1,MMBA,MMBA8,22.0
STU0058,MMBA8-HBO,17.0,112.0,6.588235294117647,7.748271696689158,0.008928571428571428,0.2512987022730674,16.0,0.7,53.0,0.0,1,1,1,1,1,MMBA,MMBA8,22.0
STU0008,MMBA8-HBO,14.0,85.0,6.071428571428571,7.158705108015654,0.011764705882352941,0.0,66.0,0.6,41.0,0.0,1,1,1,1,1,MMBA,MMBA8,22.0
STU0050,MMBA8-HBO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,,0,0,1,0,1,MMBA,MMBA8,22.0
STU0070,MMBA8-HBO,4.0,11.0,2.75,3.3166247903554,0.0,1.0,29.0,0.8,6.0,0.0,1,1,1,1,1,MMBA,MMBA8,22.0
STU0011,MMBA8-HBO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,,0,0,1,0,1,MMBA,MMBA8,20.0
STU0046,MMBA8-HBO,1.0,2.0,2.0,1.414213562373095,0.0,1.0,5.0,0.8,1.0,0.0,1,1,1,1,1,MMBA,MMBA8,20.0
STU0057,MMBA8-HBO,343.0,4143.0,12.078717201166182,19.3113956619844,0.01882693700217234,0.0,16.0,0.9,1944.0,0.10598225097116025,1,1,1,1,1,MMBA,MMBA8,22.0
STU0023,MMBA8-HBO,13.0,187.0,14.384615384615385,8.702141847112854,0.0213903743315508,0.0,17.0,0.9,69.0,0.047604096200752684,1,1,1,1,1,MMBA,MMBA8,20.0
STU0037,MMBA8-HBO,27.0,338.0,12.518518518518519,9.301173814069202,0.01775147928994083,0.16112950719213892,11.0,0.6,141.0,0.015518011221339528,1,1,1,1,1,MMBA,MMBA8,22.0
STU0052,MMBA8-HBO,6.0,150.0,25.0,8.73651341592667,0.03333333333333333,1.0,27.0,0.4,51.0,0.11744489738868288,1,1,1,1,1,MMBA,MMBA8,22.0
STU0012,MMBA8-HBO,72.0,1118.0,15.527777777777779,13.877047625666238,0.018783542039355994,0.27398166451749306,42.0,0.6,399.0,0.04403802050546779,1,1,1,1,1,MMBA,MMBA8,22.0
STU0013,MMBA8-HBO,1.0,14.0,14.0,2.6726124191242437,0.0,1.0,14.0,0.6,4.0,0.0,1,1,1,1,1,MMBA,MMBA8,22.0
STU0051,MMBA8-HBO,6.0,73.0,12.166666666666666,5.969098507002659,0.0273972602739726,1.0,13.0,0.9,23.0,0.0,1,1,1,1,1,MMBA,MMBA8,22.0
STU0053,MMBA8-HBO,98.0,1030.0,10.510204081632653,13.834528353264579,0.017475728155339806,0.4569261595618298,71.0,1.0,437.0,0.04436635676443915,1,1,1,1,1,MMBA,MMBA8,22.0
STU0004,MMBA8-HBO,6.0,27.0,4.5,4.426352063787131,0.0,0.05719095841793653,26.0,0.7,10.0,0.0,1,1,1,1,1,MMBA,MMBA8,22.0
STU0024,MMBA8-HBO,45.0,475.0,10.555555555555555,11.195487812883414,0.018947368421052633,0.0,26.0,0.6,185.0,0.024525376983890193,1,1,1,1,1,MMBA,MMBA8,22.0
STU0014,MMBA8-HBO,14.0,38.0,2.7142857142857144,5.515528318445926,0.0,0.1887273791713895,22.0,0.6,15.0,0.0,1,1,1,1,1,MMBA,MMBA8,20.0
STU0001,MMBA8-HBO,82.0,1095.0,13.353658536585366,12.843455060829363,0.019178082191780823,0.5591726272609444,0.0,0.5,512.0,0.06276433525970358,1,0,1,1,1,MMBA,MMBA8,19.0
STU0040,MMBA8-HBO,1.0,2.0,2.0,1.414213562373095,0.0,1.0,39.0,0.9,1.0,,1,1,1,0,1,MMBA,MMBA8,22.0
STU0031,MMBA8-HBO,2.0,9.0,4.5,3.0,0.0,1.0,18.0,0.7,5.0,0.0,1,1,1,1,1,MMBA,MMBA8,22.0
STU0009,MMBA8-HBO,30.0,574.0,19.133333333333333,12.229583712049845,0.02264808362369338,0.5140873420962249,16.0,0.6,192.0,0.032300178017766634,1,1,1,1,1,MMBA,MMBA8,22.0
STU0021,MMBA8-HBO,1.0,2.0,2.0,1.414213562373095,0.0,1.0,46.0,0.7,1.0,0.0,1,1,1,1,1,MMBA,MMBA8,22.0
STU0064,MMBA8-HBO,26.0,634.0,24.384615384615383,11.676231620606202,0.015772870662460567,0.27295144211498346,11.0,0.8,208.0,0.040743135716606114,1,1,1,1,1,MMBA,MMBA8,20.0
STU0026,MMBA8-HBO,18.0,292.0,16.22222222222222,8.895127186905924,0.017123287671232876,0.23623738417402673,26.0,0.7,103.0,0.0031035451855462364,1,1,1,1,1,MMBA,MMBA8,22.0
STU0018,MMBA8-HBO,10.0,219.0,21.9,8.581864705673471,0.0273972602739726,0.04780954286095329,119.0,0.9,68.0,0.013013588346747302,1,1,1,1,1,MMBA,MMBA8,22.0
STU0016,MMBA8-HBO,58.0,899.0,15.5,14.341302938249006,0.012235817575083427,0.6573343635456588,17.0,0.8,356.0,0.07529697649768496,1,1,1,1,1,MMBA,MMBA8,22.0
STU0048,MMBA8-HBO,2.0,11.0,5.5,3.015113445777636,0.0,1.0,20.0,0.8,7.0,0.0,1,1,1,1,1,MMBA,MMBA8,22.0
STU0038,MMBA8-HBO,9.0,88.0,9.777777777777779,7.142223997912949,0.0,1.0,15.0,0.9,40.0,,1,1,1,0,1,MMBA,MMBA8,22.0
STU0035,MMBA8-HBO,2.0,27.0,13.5,4.811252243246881,0.0,1.0,90.0,1.0,10.0,0.08764991370098531,1,1,1,1,1,MMBA,MMBA8,19.0
STU0056,MMBA8-HBO,14.0,418.0,29.857142857142858,10.418170545348245,0.0215311004784689,0.5959389821791157,3.0,0.8,144.0,0.0022794655832865923,1,1,1,1,1,MMBA,MMBA8,22.0
STU0020,MMBA8-HBO,4.0,18.0,4.5,4.00693842672377,0.0,1.0,35.0,0.5,9.0,0.0,1,1,1,1,1,MMBA,MMBA8,22.0
STU0033,MMBA8-HBO,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6,0.0,,0,1,1,0,1,MMBA,MMBA8,19.0
STU0030,MMBA8-HBO,8.0,32.0,4.0,4.242640687119285,0.0,0.2928932188134524,30.0,0.2,14.0,0.0,1,1,1,1,1,MMBA,MMBA8,22.0
STU0060,MMBA8-HBO,6.0,210.0,35.0,8.487806379910957,0.014285714285714285,0.1339745962155614,2.0,0.7,60.0,0.006204693629394527,1,1,1,1,1,MMBA,MMBA8,22.0
STU0045,MMBA8-HBO,1.0,2.0,2.0,1.414213562373095,0.0,1.0,13.0,0.7,1.0,,1,1,1,0,1,MMBA,MMBA8,22.0
STU0047,MMBA8-HBO,69.0,862.0,12.492753623188406,12.431949335045632,0.02088167053364269,0.26385941453911343,68.0,0.8,316.0,0.030651898631294316,1,1,1,1,1,MMBA,MMBA8,22.0
STU0019,MMBA8-HBO,5.0,41.0,8.2,4.997560380435394,0.0,0.717157287525381,48.0,0.9,21.0,0.0,1,1,1,1,1,MMBA,MMBA8,22.0
STU0055,MMBA8-HBO,22.0,534.0,24.272727272727273,12.030236562940049,0.024344569288389514,0.25310560340204624,32.0,0.6,198.0,0.0,1,1,1,1,1,MMBA,MMBA8,22.0
STU0022,MMBA8-HBO,14.0,237.0,16.928571428571427,9.548676096185975,0.02531645569620253,0.3198639591863952,12.0,0.6,92.0,0.0,1,1,1,1,1,MMBA,MMBA8,22.0
STU0059,MMBA8-HBO,54.0,860.0,15.925925925925926,13.878584808224137,0.01744186046511628,0.3876742336969262,20.0,0.5,343.0,0.03430407477264683,1,1,1,1,1,MMBA,MMBA8,22.0
STU0044,MMBA8-HBO,1.0,2.0,2.0,1.414213562373095,0.0,1.0,4.0,0.7,1.0,0.0,1,1,1,1,1,MMBA,MMBA8,22.0
STU0133,MMBA9-CMA,20.0,84.0,4.2,7.201190377787749,0.011904761904761904,0.4696699141100894,156.0,0.8,30.0,0.005389011227083244,1,1,1,1,1,MMBA,MMBA9,15.0
STU0077,MMBA9-CMA,194.0,1419.0,7.314432989690721,16.432341475598772,0.021141649048625793,0.6290091914340911,76.0,0.8,574.0,0.05185386280413706,1,1,1,1,1,MMBA,MMBA9,25.0
STU0135,MMBA9-CMA,13.0,78.0,6.0,6.567206798038654,0.02564102564102564,0.8912143413559157,3.0,0.6,27.0,0.0,1,1,1,1,1,MMBA,MMBA9,23.0
STU0083,MMBA9-CMA,27.0,203.0,7.518518518518518,9.264583763735473,0.014778325123152709,0.38135951524110867,9.0,0.4,87.0,0.021508975938414908,1,1,1,1,1,MMBA,MMBA9,17.0
STU0107,MMBA9-CMA,27.0,61.0,2.259259259259259,6.913991516376383,0.03278688524590164,1.0,13.0,0.6,37.0,0.029888351259233868,1,1,1,1,1,MMBA,MMBA9,16.0
STU0095,MMBA9-CMA,78.0,325.0,4.166666666666667,11.149473944127106,0.027692307692307693,0.4175478619692027,10.0,0.6,161.0,0.0,1,1,1,1,1,MMBA,MMBA9,17.0
STU0116,MMBA9-CMA,38.0,228.0,6.0,9.006820028042299,0.03508771929824561,0.0,27.0,0.8,83.0,0.0,1,1,1,1,1,MMBA,MMBA9,22.0
STU0122,MMBA9-CMA,65.0,361.0,5.553846153846154,11.105263157894736,0.055401662049861494,0.28300429552424355,8.0,1.0,154.0,0.0,1,1,1,1,1,MMBA,MMBA9,18.0
STU0140,MMBA9-CMA,2.0,2.0,1.0,1.414213562373095,0.0,1.0,16.0,0.8,0.0,0.0,1,1,1,1,1,MMBA,MMBA9,20.0
STU0073,MMBA9-CMA,79.0,245.0,3.1012658227848102,11.308115200498936,0.00816326530612245,0.588266937536947,2.0,0.4,124.0,0.0,1,1,1,1,1,MMBA,MMBA9,18.0
STU0081,MMBA9-CMA,133.0,995.0,7.481203007518797,15.724257098716386,0.02613065326633166,0.3993191719583714,82.0,0.8,389.0,0.0030339074241109184,1,1,1,1,1,MMBA,MMBA9,21.0
STU0109,MMBA9-CMA,2.0,7.0,3.5,2.2677868380553634,0.14285714285714285,1.0,5.0,0.6,4.0,0.0,1,1,1,1,1,MMBA,MMBA9,18.0
STU0087,MMBA9-CMA,27.0,170.0,6.296296296296297,9.126883367283707,0.029411764705882353,0.2222222222222222,6.0,0.6,72.0,0.05933694537318396,1,1,1,1,1,MMBA,MMBA9,18.0
STU0093,MMBA9-CMA,101.0,466.0,4.6138613861386135,13.804583427439969,0.015021459227467811,0.31680776815188005,30.0,0.6,217.0,0.018760391688818368,1,1,1,1,1,MMBA,MMBA9,16.0
STU0086,MMBA9-CMA,1.0,4.0,4.0,2.0,0.0,1.0,1.0,0.8,1.0,,1,1,1,0,1,MMBA,MMBA9,16.0
STU0105,MMBA9-CMA,16.0,60.0,3.75,6.325872798805447,0.05,0.8917468245269452,8.0,0.8,27.0,0.0,1,1,1,1,1,MMBA,MMBA9,15.0
STU0094,MMBA9-CMA,10.0,17.0,1.7,4.123105625617661,0.0,0.0,22.0,0.8,8.0,0.0,1,1,1,1,1,MMBA,MMBA9,20.0
STU0089,MMBA9-CMA,1.0,5.0,5.0,2.23606797749979,0.0,1.0,1.0,0.6,2.0,,1,1,1,0,1,MMBA,MMBA9,18.0
STU0101,MMBA9-CMA,8.0,42.0,5.25,5.5549205986353085,0.0,1.0,40.0,0.4,13.0,,1,1,1,0,1,MMBA,MMBA9,19.0
STU0076,MMBA9-CMA,239.0,1097.0,4.589958158995816,17.088861005488464,0.023701002734731084,0.0,45.0,0.6,509.0,0.020656833587141096,1,1,1,1,1,MMBA,MMBA9,24.0
STU0113,MMBA9-CMA,12.0,135.0,11.25,7.57383409925006,0.05185185185185185,0.09861218113400272,6.0,0.6,53.0,0.0,1,1,1,1,1,MMBA,MMBA9,23.0
STU0126,MMBA9-CMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,,0,0,1,0,1,MMBA,MMBA9,15.0
STU0136,MMBA9-CMA,1.0,3.0,3.0,1.7320508075688774,0.0,1.0,9.0,0.6,0.0,0.0,1,1,1,1,1,MMBA,MMBA9,17.0
STU0075,MMBA9-CMA,33.0,162.0,4.909090909090909,9.192388155425117,0.037037037037037035,0.0,3.0,0.8,73.0,0.08041147053134665,1,1,1,1,1,MMBA,MMBA9,20.0
STU0085,MMBA9-CMA,6.0,17.0,2.8333333333333335,4.123105625617661,0.0,0.5,10.0,1.0,10.0,0.0,1,1,1,1,1,MMBA,MMBA9,17.0
STU0137,MMBA9-CMA,244.0,836.0,3.4262295081967213,16.635732855979096,0.017942583732057416,0.4251035637707059,43.0,1.0,377.0,0.030245369687369433,1,1,1,1,1,MMBA,MMBA9,18.0
STU0120,MMBA9-CMA,4.0,8.0,2.0,2.82842712474619,0.0,1.0,3.0,0.8,2.0,0.0,1,1,1,1,1,MMBA,MMBA9,15.0
STU0084,MMBA9-CMA,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,,0,1,1,0,1,MMBA,MMBA9,18.0
STU0129,MMBA9-CMA,43.0,211.0,4.906976744186046,9.018411919761837,0.014218009478672985,0.15603500876167198,19.0,0.4,94.0,0.01432309049542886,1,1,1,1,1,MMBA,MMBA9,20.0
STU0138,MMBA9-CMA,2.0,4.0,2.0,2.0,0.0,1.0,1.0,0.8,2.0,0.0,1,1,1,1,1,MMBA,MMBA9,15.0
STU0104,MMBA9-CMA,6.0,159.0,26.5,7.771905540037812,0.025157232704402517,1.0,5.0,0.6,56.0,0.046998309612998765,1,1,1,1,1,MMBA,MMBA9,18.0
STU0127,MMBA9-CMA,3.0,26.0,8.666666666666666,4.314554973040049,0.0,0.5285954792089682,2.0,0.8,10.0,0.0,1,1,1,1,1,MMBA,MMBA9,17.0
STU0119,MMBA9-CMA,1.0,1.0,1.0,1.0,0.0,1.0,7.0,0.4,0.0,,1,1,1,0,1,MMBA,MMBA9,18.0
STU0090,MMBA9-CMA,101.0,840.0,8.316831683168317,14.62938985805791,0.014285714285714285,0.28141044815200966,106.0,0.8,345.0,0.0041018460311742075,1,1,1,1,1,MMBA,MMBA9,12.0
STU0096,MMBA9-CMA,1.0,4.0,4.0,2.0,0.0,1.0,1.0,0.8,2.0,,1,1,1,0,1,MMBA,MMBA9,17.0
STU0115,MMBA9-CMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,,0,0,1,0,1,MMBA,MMBA9,22.0
STU0100,MMBA9-CMA,38.0,209.0,5.5,9.614831047738438,0.014354066985645933,0.1751353674390801,63.0,1.0,93.0,0.02980652720142768,1,1,1,1,1,MMBA,MMBA9,20.0
STU0132,MMBA9-CMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,MMBA,MMBA9,23.0
STU0079,MMBA9-CMA,13.0,49.0,3.769230769230769,6.714285714285714,0.02040816326530612,0.2385003894914104,5.0,1.0,18.0,0.03841041374558431,1,1,1,1,1,MMBA,MMBA9,15.0
STU0091,MMBA9-CMA,1.0,3.0,3.0,1.7320508075688774,0.0,1.0,1.0,0.6,1.0,,1,1,1,0,1,MMBA,MMBA9,18.0
STU0088,MMBA9-CMA,63.0,333.0,5.285714285714286,12.001126073291083,0.009009009009009009,0.3134729488546626,46.0,1.0,145.0,0.023316454566072467,1,1,1,1,1,MMBA,MMBA9,15.0
STU0134,MMBA9-CMA,38.0,134.0,3.526315789473684,8.638684255813601,0.029850746268656716,0.3970295138216,10.0,0.6,57.0,0.0,1,1,1,1,1,MMBA,MMBA9,15.0
STU0112,MMBA9-CMA,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.8,0.0,,0,1,1,0,1,MMBA,MMBA9,16.0
STU0074,MMBA9-CMA,41.0,75.0,1.829268292682927,6.812733176437583,0.0,1.0,4.0,0.8,36.0,0.0,1,1,1,1,1,MMBA,MMBA9,15.0
STU0082,MMBA9-CMA,120.0,262.0,2.183333333333333,10.379074662015618,0.0,0.0,75.0,0.6,128.0,0.0,1,1,1,1,1,MMBA,MMBA9,16.0
STU0118,MMBA9-CMA,63.0,384.0,6.095238095238095,10.716517624676404,0.036458333333333336,0.46336058716263595,12.0,0.4,177.0,0.15541509302947945,1,1,1,1,1,MMBA,MMBA9,17.0
STU0098,MMBA9-CMA,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6,0.0,,0,1,1,0,1,MMBA,MMBA9,15.0
STU0106,MMBA9-CMA,3.0,8.0,2.6666666666666665,2.82842712474619,0.0,0.5285954792089682,7.0,0.8,7.0,0.0,1,1,1,1,1,MMBA,MMBA9,20.0
STU0110,MMBA9-CMA,79.0,211.0,2.670886075949367,11.840968322130045,0.037914691943127965,0.0,6.0,0.4,114.0,0.029023650348723777,1,1,1,1,1,MMBA,MMBA9,16.0
STU0123,MMBA9-CMA,1.0,7.0,7.0,2.2677868380553634,0.0,1.0,7.0,0.8,2.0,0.0,1,1,1,1,1,MMBA,MMBA9,16.0
STU0114,MMBA9-CMA,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6,0.0,,0,1,1,0,1,MMBA,MMBA9,15.0
STU0130,MMBA9-CMA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,,0,1,1,0,1,MMBA,MMBA9,16.0
STU0078,MMBA9-CMA,6.0,20.0,3.3333333333333335,4.47213595499958,0.0,1.0,0.0,0.6,7.0,0.0,1,0,1,1,1,MMBA,MMBA9,16.0
STU0097,MMBA9-CMA,69.0,644.0,9.333333333333334,13.082632743569071,0.021739130434782608,0.16211075248914442,64.0,0.8,229.0,0.00960680431973509,1,1,1,1,1,MMBA,MMBA9,20.0
STU0102,MMBA9-CMA,2.0,6.0,3.0,1.6329931618554523,0.0,1.0,3.0,0.8,3.0,0.0,1,1,1,1,1,MMBA,MMBA9,12.0
STU0131,MMBA9-CMA,50.0,193.0,3.86,10.293365235706332,0.010362694300518135,0.8302943725152286,3.0,0.0,98.0,0.02514887404448337,1,1,0,1,1,MMBA,MMBA9,23.0
STU0092,MMBA9-CMA,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.8,0.0,,0,1,1,0,1,MMBA,MMBA9,20.0
STU0111,MMBA9-CMA,36.0,132.0,3.6666666666666665,9.835387561496928,0.015151515151515152,0.0,18.0,0.8,57.0,0.0,1,1,1,1,1,MMBA,MMBA9,22.0
STU0080,MMBA9-CMA,36.0,190.0,5.277777777777778,9.93902462650716,0.031578947368421054,0.5360196364308316,65.0,0.8,81.0,0.035506903976505653,1,1,1,1,1,MMBA,MMBA9,16.0
STU0117,MMBA9-CMA,4.0,89.0,22.25,6.677986644040068,0.02247191011235955,1.0,8.0,0.8,37.0,0.02841713212437415,1,1,1,1,1,MMBA,MMBA9,18.0
STU0099,MMBA9-CMA,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6,0.0,,0,1,1,0,1,MMBA,MMBA9,18.0
STU0121,MMBA9-CMA,43.0,255.0,5.930232558139535,10.144833515579423,0.03137254901960784,0.0,3.0,0.8,108.0,0.0,1,1,1,1,1,MMBA,MMBA9,18.0
STU0024,MMBA9-CMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0,0,1,0,1,MMBA,MMBA8,10.0
STU0128,MMBA9-CMA,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,,0,1,1,0,1,MMBA,MMBA9,18.0
STU0103,MMBA9-CMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,,0,0,1,0,1,MMBA,MMBA9,12.0
STU0139,MMBA9-CMA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,,0,1,1,0,1,MMBA,MMBA9,15.0
STU0108,MMBA9-CMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0,0,1,0,1,MMBA,MMBA9,11.0
STU0124,MMBA9-CMA,10.0,30.0,3.0,5.11207720338155,0.0,0.6535898384862247,1.0,1.0,15.0,0.0,1,1,1,1,1,MMBA,MMBA9,16.0
STU0125,MMBA9-CMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,,0,0,1,0,1,MMBA,MMBA9,6.0
STU0133,MMBA9-OPM,54.0,683.0,12.648148148148149,13.468905679563505,0.01171303074670571,0.0,101.0,1.0,245.0,0.0,1,1,1,1,1,MMBA,MMBA9,21.0
STU0077,MMBA9-OPM,126.0,1412.0,11.206349206349206,14.743222382922081,0.020538243626062325,0.25395418227838196,47.0,1.0,502.0,0.004153120447963793,1,1,1,1,1,MMBA,MMBA9,23.0
STU0135,MMBA9-OPM,156.0,1576.0,10.102564102564102,16.423642732632036,0.014593908629441625,0.0,15.0,1.0,604.0,0.0,1,1,1,1,1,MMBA,MMBA9,22.0
STU0083,MMBA9-OPM,91.0,946.0,10.395604395604396,14.078044321704988,0.017970401691331923,0.0,39.0,1.0,362.0,0.0,1,1,1,1,1,MMBA,MMBA9,22.0
STU0107,MMBA9-OPM,11.0,181.0,16.454545454545453,9.142517998840146,0.016574585635359115,0.35717565346677493,16.0,0.8333333333333334,83.0,,1,1,1,0,1,MMBA,MMBA9,22.0
STU0095,MMBA9-OPM,21.0,443.0,21.095238095238095,12.590529960857868,0.03611738148984198,0.0,18.0,1.0,183.0,0.01175357790355553,1,1,1,1,1,MMBA,MMBA9,20.0
STU0116,MMBA9-OPM,41.0,510.0,12.439024390243903,12.398608397561334,0.021568627450980392,0.8772384644671423,32.0,1.0,211.0,0.0,1,1,1,1,1,MMBA,MMBA9,22.0
STU0122,MMBA9-OPM,82.0,623.0,7.597560975609756,12.940721745472313,0.016051364365971106,0.24503428540091488,16.0,1.0,303.0,,1,1,1,0,1,MMBA,MMBA9,22.0
STU0140,MMBA9-OPM,29.0,472.0,16.275862068965516,11.829383839993456,0.01059322033898305,0.13954173461090114,30.0,1.0,178.0,0.0,1,1,1,1,1,MMBA,MMBA9,20.0
STU0073,MMBA9-OPM,58.0,655.0,11.293103448275861,13.050459908248211,0.016793893129770993,0.2185260428019148,15.0,1.0,255.0,0.0,1,1,1,1,1,MMBA,MMBA9,19.0
STU0081,MMBA9-OPM,119.0,1021.0,8.579831932773109,15.929601492876126,0.03623898139079334,0.33230547894399876,80.0,1.0,372.0,0.0,1,1,1,1,1,MMBA,MMBA9,24.0
STU0109,MMBA9-OPM,15.0,274.0,18.266666666666666,10.028426749280937,0.01824817518248175,0.14625010167562025,29.0,0.8333333333333334,110.0,0.0,1,1,1,1,1,MMBA,MMBA9,20.0
STU0087,MMBA9-OPM,26.0,153.0,5.884615384615385,7.599449584471767,0.006535947712418301,0.0,61.0,0.8333333333333334,60.0,0.0,1,1,1,1,1,MMBA,MMBA9,21.0
STU0093,MMBA9-OPM,117.0,981.0,8.384615384615385,16.346901934440982,0.03669724770642202,0.009178762179337996,110.0,1.0,417.0,0.0,1,1,1,1,1,MMBA,MMBA9,22.0
STU0086,MMBA9-OPM,7.0,175.0,25.0,8.390811300804845,0.03428571428571429,1.0,5.0,0.8333333333333334,71.0,,1,1,1,0,1,MMBA,MMBA9,20.0
STU0105,MMBA9-OPM,10.0,169.0,16.9,8.076923076923077,0.05917159763313609,0.4836022205056778,34.0,1.0,73.0,0.0,1,1,1,1,1,MMBA,MMBA9,19.0
STU0094,MMBA9-OPM,27.0,538.0,19.925925925925927,12.589013915929424,0.01486988847583643,0.0,11.0,1.0,184.0,,1,1,1,0,1,MMBA,MMBA9,21.0
STU0089,MMBA9-OPM,8.0,157.0,19.625,8.699147040697081,0.03821656050955414,1.0,5.0,0.8333333333333334,62.0,,1,1,1,0,1,MMBA,MMBA9,19.0
